Username,Order_ID,Date_,Subtotal,Tip,Time_
89346805,6654,11/19/2022,40,1.08,16:25
70544231,6655,11/19/2022,32.5,1.2,18:14
hnwdoktm2681@gmail.com,6656,11/19/2022,12.5,0.18,19:32
xhavrhlp6214@gmail.com,6657,11/19/2022,32.5,3.88,16:53
botlwdwc8212@gongcha.com,6658,11/19/2022,57.5,1.91,21:07
58680153,6659,11/19/2022,57.5,0.21,15:08
88223286,6660,11/19/2022,10,3.62,20:41
26260554,6661,11/19/2022,45,1.85,20:01
26260554,6662,11/19/2022,12.5,4.52,20:25
uequjkrd7690@hotmail.com,6663,11/19/2022,55,2.47,17:39
csgjhmmq6539@tamu.com,6664,11/19/2022,12.5,4.98,13:04
knrlplvg2781@yahoo.com,6665,11/19/2022,42.5,2.02,16:24
65573512,6666,11/19/2022,45,3.13,18:31
nmkidoym9408@gongcha.com,6667,11/19/2022,42.5,2.82,19:53
nkhvynwi0877@gmail.com,6668,11/19/2022,47.5,2.56,14:35
yzmbdcsd4318@outlook.com,6669,11/19/2022,32.5,0.14,11:10
fqvfyfez3999@amongus.com,6670,11/19/2022,32.5,3.68,15:52
09404152,6671,11/19/2022,12.5,0.9,20:42
tjarunxo4546@amazon.com,6672,11/19/2022,35,0.95,22:10
wscfsmmm9270@team9b.com,6673,11/19/2022,25,1.69,18:14
55318110,6674,11/19/2022,55,1.01,19:02
bvlhhapp2329@outlook.com,6675,11/19/2022,57.5,2.29,20:26
bqxcmhxj0406@yahoo.com,6676,11/19/2022,52.5,0.56,22:14
knrlplvg2781@yahoo.com,6677,11/19/2022,10,2.94,15:45
88223286,6678,11/19/2022,12.5,1.71,17:52
pjzswqpn6865@mojang.com,6679,11/19/2022,57.5,1.84,21:30
fqngrbru7263@yahoo.com,6680,11/19/2022,12.5,4.42,22:59
27368406,6681,11/19/2022,10,4.01,12:08
71854166,6682,11/19/2022,22.5,0.13,19:38
54315149,6683,11/19/2022,45,0.61,11:43
ydylbckb5048@gongcha.com,6684,11/19/2022,55,1.12,15:06
86349856,6685,11/19/2022,32.5,2.1,15:41
57341554,6686,11/19/2022,12.5,0.95,12:44
70544231,6687,11/19/2022,37.5,1.88,17:54
nddaftql1388@yahoo.com,6688,11/19/2022,22.5,2.62,15:18
53773347,6689,11/19/2022,40,3.7,17:37
mewnnrbr6327@team9b.com,6690,11/19/2022,57.5,1.02,11:44
acnwixtn4093@gmail.com,6691,11/19/2022,47.5,0.87,21:32
erannexm9730@hotmail.com,6692,11/19/2022,32.5,1.96,14:01
22079174,6693,11/19/2022,32.5,2.31,11:45
uequjkrd7690@hotmail.com,6694,11/19/2022,60,0.75,15:37
54315149,6695,11/19/2022,25,3.89,22:33
65573512,6696,11/19/2022,10,1.81,18:31
ikpussac3587@gongcha.com,6697,11/19/2022,45,3.27,18:03
99346498,6698,11/19/2022,45,3.29,22:03
uequjkrd7690@hotmail.com,6699,11/19/2022,25,4.33,16:14
42076180,6700,11/19/2022,30,4.15,18:12
55318110,6701,11/19/2022,22.5,2.54,15:15
27368406,6702,11/19/2022,57.5,4.55,11:03
uakripis6880@microsoft.com,6703,11/19/2022,25,3.35,11:40
nkhvynwi0877@gmail.com,6704,11/19/2022,55,2.59,21:39
yzmbdcsd4318@outlook.com,6705,11/19/2022,22.5,4.31,17:45
hnwdoktm2681@gmail.com,6706,11/19/2022,37.5,2.51,15:40
68467298,6707,11/19/2022,42.5,2.85,16:51
sakwrvhs8207@tamu.com,6708,11/19/2022,47.5,2.06,11:44
97939309,6709,11/19/2022,10,4.26,16:18
tjarunxo4546@amazon.com,6710,11/19/2022,32.5,3.16,16:42
gtkvyvui9206@tamu.com,6711,11/19/2022,35,0.29,14:09
bstibhih7500@microsoft.com,6712,11/19/2022,22.5,4.49,11:08
07559614,6713,11/19/2022,25,2.97,12:21
63252884,6714,11/19/2022,10,2.24,15:20
42076180,6715,11/19/2022,12.5,3.72,12:51
wlmomoox5344@yahoo.com,6716,11/19/2022,47.5,4.53,21:32
drlcxzwq8511@outlook.com,6717,11/19/2022,32.5,4.29,22:58
44395718,6718,11/19/2022,42.5,2.76,16:44
xbkpyhhg8751@tamu.com,6719,11/19/2022,42.5,3.08,21:20
29884709,6720,11/19/2022,30,3.36,12:18
26260554,6721,11/19/2022,20,4.05,12:54
22079174,6722,11/19/2022,55,2.31,20:19
rpuuikvb0197@youtube.com,6723,11/19/2022,32.5,0.84,14:08
86349856,6724,11/19/2022,37.5,0.22,20:18
mewnnrbr6327@team9b.com,6725,11/20/2022,30,1.65,18:22
42076180,6726,11/20/2022,55,4.12,13:26
nmkidoym9408@gongcha.com,6727,11/20/2022,60,3.85,11:16
drlcxzwq8511@outlook.com,6728,11/20/2022,35,2.36,17:11
qhxpyyhy3771@outlook.com,6729,11/20/2022,10,1.54,14:31
knrlplvg2781@yahoo.com,6730,11/20/2022,55,4.89,19:21
26260554,6731,11/20/2022,10,4.13,22:33
86349856,6732,11/20/2022,35,3.37,18:50
68164488,6733,11/20/2022,60,1,20:31
erannexm9730@hotmail.com,6734,11/20/2022,37.5,3.49,17:51
hzzhsywz9701@tamu.com,6735,11/20/2022,35,3.73,22:00
55318110,6736,11/20/2022,45,0.23,11:11
qddpnwur1048@youtube.com,6737,11/20/2022,10,0.76,18:12
eyewjyqo6396@team9b.com,6738,11/20/2022,32.5,4.13,14:46
15210904,6739,11/20/2022,40,4.41,19:40
mvwpqozi8212@amazon.com,6740,11/20/2022,42.5,0.33,18:28
58680153,6741,11/20/2022,47.5,3.92,22:13
tjarunxo4546@amazon.com,6742,11/20/2022,45,3.8,21:50
tnleamow3456@tamu.com,6743,11/20/2022,22.5,0.19,12:58
tnleamow3456@tamu.com,6744,11/20/2022,60,1.99,16:10
91143424,6745,11/20/2022,12.5,4.63,11:41
fqngrbru7263@yahoo.com,6746,11/20/2022,22.5,3.14,17:16
nmkidoym9408@gongcha.com,6747,11/20/2022,35,0.74,17:38
71854166,6748,11/20/2022,45,1.32,17:53
mvwpqozi8212@amazon.com,6749,11/20/2022,35,4.62,14:07
uakripis6880@microsoft.com,6750,11/20/2022,45,1.75,15:50
miqyozhi2562@gongcha.com,6751,11/20/2022,57.5,0.03,16:21
65573512,6752,11/20/2022,57.5,0.88,21:40
yzmbdcsd4318@outlook.com,6753,11/20/2022,30,1.45,20:30
knrlplvg2781@yahoo.com,6754,11/20/2022,12.5,3.8,22:44
tnleamow3456@tamu.com,6755,11/20/2022,20,4.84,15:17
fnhqoyuj3254@team9b.com,6756,11/20/2022,47.5,3.1,12:32
09166541,6757,11/20/2022,45,3.21,18:57
mvwpqozi8212@amazon.com,6758,11/20/2022,47.5,1.49,13:45
15210904,6759,11/20/2022,47.5,0.76,13:50
hzeongix0241@mojang.com,6760,11/20/2022,10,0.46,22:02
55318110,6761,11/20/2022,22.5,4.89,19:30
fqvfyfez3999@amongus.com,6762,11/20/2022,52.5,4.76,15:47
xhavrhlp6214@gmail.com,6763,11/20/2022,60,4.34,18:14
wscfsmmm9270@team9b.com,6764,11/20/2022,32.5,2.55,11:50
hnwdoktm2681@gmail.com,6765,11/20/2022,52.5,1.18,13:01
02212372,6766,11/20/2022,22.5,2.43,17:30
17958049,6767,11/20/2022,10,0.34,11:50
gvnebals4363@microsoft.com,6768,11/20/2022,42.5,4.62,22:49
89346805,6769,11/20/2022,45,0.17,14:05
26475312,6770,11/20/2022,55,0.59,15:08
eyewjyqo6396@team9b.com,6771,11/20/2022,47.5,2.36,22:17
99346498,6772,11/20/2022,35,2.55,17:52
bstibhih7500@microsoft.com,6773,11/20/2022,35,0.74,13:17
88223286,6774,11/20/2022,45,4.59,22:06
dxaenkpu3299@amazon.com,6775,11/20/2022,50,0.29,19:26
pjzswqpn6865@mojang.com,6776,11/20/2022,42.5,1.41,12:10
54315149,6777,11/20/2022,47.5,4.38,14:58
97939309,6778,11/20/2022,47.5,2.77,19:11
fqngrbru7263@yahoo.com,6779,11/20/2022,57.5,4.19,17:33
29884709,6780,11/20/2022,22.5,0.98,18:58
miqyozhi2562@gongcha.com,6781,11/20/2022,22.5,3.13,16:44
86349856,6782,11/20/2022,10,1.31,16:28
hzzhsywz9701@tamu.com,6783,11/20/2022,45,4.3,16:29
mvwpqozi8212@amazon.com,6784,11/20/2022,45,4.41,12:59
53597775,6785,11/20/2022,62.5,1.11,17:20
54315149,6786,11/20/2022,45,1.26,13:30
53597775,6787,11/20/2022,42.5,1.49,12:23
88223286,6788,11/20/2022,37.5,2,20:00
34172948,6789,11/20/2022,47.5,3.18,14:32
99346498,6790,11/20/2022,35,2.79,18:04
hzzhsywz9701@tamu.com,6791,11/20/2022,37.5,3.97,15:15
nddaftql1388@yahoo.com,6792,11/20/2022,10,2.13,17:21
hzeongix0241@mojang.com,6793,11/20/2022,35,0.8,17:12
fqngrbru7263@yahoo.com,6794,11/20/2022,25,0.79,17:34
knrlplvg2781@yahoo.com,6795,11/20/2022,40,4.51,11:13
acnwixtn4093@gmail.com,6796,11/20/2022,25,4.86,19:55
cbxdmrtx1642@gmail.com,6797,11/20/2022,55,3.83,16:52
hzeongix0241@mojang.com,6798,11/20/2022,35,2.23,20:15
leglzlao5328@mojang.com,6799,11/20/2022,10,2.43,18:41
bzfegiox1878@microsoft.com,6800,11/20/2022,25,4.03,12:47
bvlhhapp2329@outlook.com,6801,11/20/2022,47.5,3.44,11:57
58680153,6802,11/20/2022,37.5,1.09,21:31
zrzmjytq5017@team9b.com,6803,11/20/2022,32.5,4.52,11:01
hnwdoktm2681@gmail.com,6804,11/20/2022,42.5,3.67,21:34
rpuuikvb0197@youtube.com,6805,11/20/2022,55,2.3,17:00
uakripis6880@microsoft.com,6806,11/20/2022,35,4.73,20:36
07559614,6807,11/20/2022,55,3.36,21:46
dxaenkpu3299@amazon.com,6808,11/20/2022,32.5,2.06,16:50
97465710,6809,11/20/2022,45,2.96,13:23
gvnebals4363@microsoft.com,6810,11/20/2022,20,1.94,17:48
hzzhsywz9701@tamu.com,6811,11/20/2022,22.5,3.03,20:06
97465710,6812,11/20/2022,10,2.54,14:44
nmkidoym9408@gongcha.com,6813,11/20/2022,32.5,3.5,17:34
vdfmxaps8903@microsoft.com,6814,11/20/2022,20,1.63,12:39
91143424,6815,11/20/2022,22.5,1.57,13:13
ksivzavk0512@outlook.com,6816,11/20/2022,55,4.26,14:38
xhavrhlp6214@gmail.com,6817,11/20/2022,32.5,2.95,11:55
02212372,6818,11/20/2022,60,3.96,17:04
55318110,6819,11/20/2022,45,4.42,13:48
wlmomoox5344@yahoo.com,6820,11/20/2022,35,1.98,14:24
15210904,6821,11/20/2022,42.5,2.69,13:31
tjarunxo4546@amazon.com,6822,11/20/2022,52.5,3.28,15:55
uequjkrd7690@hotmail.com,6823,11/20/2022,32.5,2.31,18:01
mewnnrbr6327@team9b.com,6824,11/20/2022,20,4.39,13:59
evbcmjsk8537@amazon.com,6825,11/20/2022,52.5,4.48,18:01
ikpussac3587@gongcha.com,6826,11/20/2022,22.5,1.28,22:04
88744860,6827,11/20/2022,10,1.34,20:12
53597775,6828,11/20/2022,45,0.25,17:13
wlmomoox5344@yahoo.com,6829,11/20/2022,30,2.32,18:32
botlwdwc8212@gongcha.com,6830,11/20/2022,47.5,4.62,17:24
nkhvynwi0877@gmail.com,6831,11/20/2022,55,1.81,11:17
rpuuikvb0197@youtube.com,6832,11/20/2022,20,2.19,22:05
zrzmjytq5017@team9b.com,6833,11/20/2022,10,4.47,18:31
gvnebals4363@microsoft.com,6834,11/20/2022,45,3.73,12:12
97465710,6835,11/20/2022,12.5,3.1,19:20
poeldyyi5038@yahoo.com,6836,11/20/2022,60,4.72,22:51
leglzlao5328@mojang.com,6837,11/20/2022,55,3.13,12:04
28488312,6838,11/20/2022,55,0.14,14:08
fnhqoyuj3254@team9b.com,6839,11/20/2022,57.5,0.64,15:17
bzfegiox1878@microsoft.com,6840,11/20/2022,62.5,4.31,15:05
ydylbckb5048@gongcha.com,6841,11/20/2022,20,4.53,20:21
wscfsmmm9270@team9b.com,6842,11/20/2022,10,3.38,16:09
77235905,6843,11/20/2022,45,3.98,22:46
lulymimp4994@microsoft.com,6844,11/20/2022,35,4.79,15:35
12856702,6845,11/20/2022,47.5,4.02,17:15
evbcmjsk8537@amazon.com,6846,11/20/2022,32.5,3.81,18:49
28488312,6847,11/20/2022,45,0.58,22:06
53597775,6848,11/20/2022,30,3.61,12:47
evbcmjsk8537@amazon.com,6849,11/20/2022,22.5,1.38,22:42
bqameafc6423@microsoft.com,6850,11/20/2022,12.5,1.2,16:22
12856702,6851,11/20/2022,45,2.98,15:59
fnhqoyuj3254@team9b.com,6852,11/20/2022,10,4.88,16:35
csgjhmmq6539@tamu.com,6853,11/20/2022,25,0.37,21:52
55318110,6854,11/20/2022,10,3.55,11:16
knrlplvg2781@yahoo.com,6855,11/20/2022,47.5,4.13,12:42
uequjkrd7690@hotmail.com,6856,11/20/2022,25,3.98,16:48
yvjrmvxh4164@youtube.com,6857,11/20/2022,25,1.31,17:29
29884709,6858,11/20/2022,35,4.56,16:41
ksivzavk0512@outlook.com,6859,11/20/2022,55,2.22,19:02
eyewjyqo6396@team9b.com,6860,11/20/2022,52.5,2.46,17:43
leglzlao5328@mojang.com,6861,11/20/2022,42.5,3.81,15:22
tzerdgmu7305@hotmail.com,6862,11/20/2022,52.5,2.75,14:54
lulymimp4994@microsoft.com,6863,11/20/2022,35,2.61,17:16
53773347,6864,11/20/2022,20,0.65,15:18
63252884,6865,11/20/2022,55,1.18,12:05
poeldyyi5038@yahoo.com,6866,11/20/2022,12.5,3.44,14:23
tzerdgmu7305@hotmail.com,6867,11/20/2022,37.5,3.97,11:05
bvlhhapp2329@outlook.com,6868,11/20/2022,12.5,3.17,11:19
dxaenkpu3299@amazon.com,6869,11/20/2022,25,0.66,22:32
hzzhsywz9701@tamu.com,6870,11/20/2022,32.5,0.97,22:15
drlcxzwq8511@outlook.com,6871,11/20/2022,12.5,0.52,21:55
34172948,6872,11/20/2022,35,2.16,21:33
91143424,6873,11/20/2022,22.5,2.7,12:41
hzeongix0241@mojang.com,6874,11/20/2022,57.5,4,17:56
uzgolapa6273@hotmail.com,6875,11/20/2022,22.5,0.57,17:50
wlmomoox5344@yahoo.com,6876,11/20/2022,55,2.89,20:40
eyewjyqo6396@team9b.com,6877,11/20/2022,35,0.05,14:34
mvwpqozi8212@amazon.com,6878,11/20/2022,20,1.29,21:22
mvwpqozi8212@amazon.com,6879,11/20/2022,45,1.91,15:56
hzeongix0241@mojang.com,6880,11/20/2022,12.5,4.87,22:22
wscfsmmm9270@team9b.com,6881,11/20/2022,52.5,4.61,20:32
gtkvyvui9206@tamu.com,6882,11/20/2022,10,3.12,11:40
poeldyyi5038@yahoo.com,6883,11/20/2022,12.5,0.33,14:30
09404152,6884,11/20/2022,60,3.92,18:18
54315149,6885,11/20/2022,10,3.27,15:33
lulymimp4994@microsoft.com,6886,11/20/2022,10,1.66,11:28
qddpnwur1048@youtube.com,6887,11/20/2022,30,2.23,15:54
17958049,6888,11/20/2022,47.5,3.67,17:26
acnwixtn4093@gmail.com,6889,11/20/2022,42.5,0.77,11:50
88223286,6890,11/20/2022,45,4.26,20:21
99346498,6891,11/20/2022,42.5,3.62,12:49
77235905,6892,11/20/2022,10,2.27,20:06
qhxpyyhy3771@outlook.com,6893,11/20/2022,57.5,4.24,16:40
65573512,6894,11/20/2022,47.5,2.36,18:20
pjzswqpn6865@mojang.com,6895,11/20/2022,10,1.83,13:07
22079174,6896,11/20/2022,62.5,1.07,11:42
rpuuikvb0197@youtube.com,6897,11/20/2022,57.5,0.34,18:30
53597775,6898,11/20/2022,57.5,0.32,16:42
qhxpyyhy3771@outlook.com,6899,11/20/2022,55,2.49,14:43
qhxpyyhy3771@outlook.com,6900,11/20/2022,45,2.04,17:48
97939309,6901,11/20/2022,12.5,2.24,16:05
02212372,6902,11/20/2022,32.5,1.66,15:54
22079174,6903,11/20/2022,55,1.15,20:58
mewnnrbr6327@team9b.com,6904,11/20/2022,32.5,4.86,12:52
34172948,6905,11/20/2022,22.5,3.07,13:11
nddaftql1388@yahoo.com,6906,11/20/2022,57.5,2.56,17:27
ikpussac3587@gongcha.com,6907,11/20/2022,22.5,1.25,22:30
cbxdmrtx1642@gmail.com,6908,11/20/2022,35,3.1,22:52
gmlfplgb5415@amongus.com,6909,11/20/2022,45,4.86,18:39
fnhqoyuj3254@team9b.com,6910,11/20/2022,47.5,1.34,14:24
55318110,6911,11/20/2022,47.5,0.2,11:19
42076180,6912,11/20/2022,25,1.5,18:12
44395718,6913,11/20/2022,12.5,1.38,13:59
yzmbdcsd4318@outlook.com,6914,11/20/2022,45,3.24,17:46
tnleamow3456@tamu.com,6915,11/20/2022,32.5,3.65,11:13
ksivzavk0512@outlook.com,6916,11/20/2022,10,1.44,17:14
zrzmjytq5017@team9b.com,6917,11/20/2022,37.5,2.8,22:19
eouqsbuj0665@mojang.com,6918,11/20/2022,45,0.67,14:36
97939309,6919,11/20/2022,22.5,1.87,19:29
hzeongix0241@mojang.com,6920,11/20/2022,30,2.74,15:06
07559614,6921,11/20/2022,47.5,2.07,18:41
12856702,6922,11/20/2022,45,4.12,13:02
99346498,6923,11/20/2022,35,4.38,13:58
91143424,6924,11/20/2022,45,3.65,12:06
wscfsmmm9270@team9b.com,6925,11/20/2022,47.5,4.61,14:07
ksivzavk0512@outlook.com,6926,11/20/2022,35,0.77,14:18
tzerdgmu7305@hotmail.com,6927,11/20/2022,22.5,2.24,21:38
uzgolapa6273@hotmail.com,6928,11/20/2022,62.5,2.08,12:20
55318110,6929,11/20/2022,35,1.76,22:45
17958049,6930,11/20/2022,35,4.88,13:34
knrlplvg2781@yahoo.com,6931,11/20/2022,20,3.01,14:43
63252884,6932,11/20/2022,35,4.83,17:00
53773347,6933,11/20/2022,32.5,4.23,16:02
gmlfplgb5415@amongus.com,6934,11/20/2022,12.5,4.94,12:05
fnhqoyuj3254@team9b.com,6935,11/20/2022,55,1.86,11:08
xbkpyhhg8751@tamu.com,6936,11/20/2022,32.5,1.98,21:48
57341554,6937,11/20/2022,22.5,3.12,13:42
bqxcmhxj0406@yahoo.com,6938,11/20/2022,35,2.2,19:47
53597775,6939,11/20/2022,22.5,2.59,16:37
csgjhmmq6539@tamu.com,6940,11/20/2022,52.5,1.53,19:29
eyewjyqo6396@team9b.com,6941,11/20/2022,10,3.35,15:36
ksivzavk0512@outlook.com,6942,11/21/2022,10,2.09,13:01
fqvfyfez3999@amongus.com,6943,11/21/2022,32.5,2.61,12:08
15210904,6944,11/21/2022,35,1.07,16:00
91143424,6945,11/21/2022,25,1.41,11:35
uakripis6880@microsoft.com,6946,11/21/2022,57.5,2.64,14:55
tjarunxo4546@amazon.com,6947,11/21/2022,20,0.06,16:14
pjzswqpn6865@mojang.com,6948,11/21/2022,55,1.35,12:59
fnhqoyuj3254@team9b.com,6949,11/21/2022,10,0.35,11:25
02212372,6950,11/21/2022,22.5,1.3,18:22
ydylbckb5048@gongcha.com,6951,11/21/2022,12.5,1.27,22:02
91143424,6952,11/21/2022,52.5,0.33,20:47
lulymimp4994@microsoft.com,6953,11/21/2022,22.5,1.95,19:21
knrlplvg2781@yahoo.com,6954,11/21/2022,22.5,1,12:40
xhavrhlp6214@gmail.com,6955,11/21/2022,30,2.82,11:33
36309511,6956,11/21/2022,52.5,4.83,18:19
ikpussac3587@gongcha.com,6957,11/21/2022,20,3.65,14:40
bqxcmhxj0406@yahoo.com,6958,11/21/2022,52.5,3.5,22:21
pjzswqpn6865@mojang.com,6959,11/21/2022,55,3.12,17:31
hzzhsywz9701@tamu.com,6960,11/21/2022,30,3.46,21:42
nmkidoym9408@gongcha.com,6961,11/21/2022,42.5,2.43,19:38
botlwdwc8212@gongcha.com,6962,11/21/2022,12.5,0.86,20:11
02212372,6963,11/21/2022,20,4.23,22:43
45823849,6964,11/21/2022,35,1.73,21:44
mpepbmgq3917@tamu.com,6965,11/21/2022,10,1.72,13:13
uakripis6880@microsoft.com,6966,11/21/2022,50,1.08,18:41
acnwixtn4093@gmail.com,6967,11/21/2022,10,2.39,14:43
blmqchbj1685@gmail.com,6968,11/21/2022,12.5,4.98,18:12
36309511,6969,11/21/2022,35,1.69,16:00
97465710,6970,11/21/2022,25,2.33,22:00
hnwdoktm2681@gmail.com,6971,11/21/2022,12.5,2.42,13:37
17958049,6972,11/21/2022,22.5,3.52,21:37
hnwdoktm2681@gmail.com,6973,11/21/2022,10,4.22,21:04
57341554,6974,11/21/2022,45,4.9,17:03
12856702,6975,11/21/2022,25,1.68,21:19
rpuuikvb0197@youtube.com,6976,11/21/2022,57.5,0.71,22:39
uakripis6880@microsoft.com,6977,11/21/2022,42.5,1.92,17:18
erannexm9730@hotmail.com,6978,11/21/2022,35,0.47,17:38
blmqchbj1685@gmail.com,6979,11/21/2022,37.5,2.96,16:23
17958049,6980,11/21/2022,12.5,3.36,13:57
iuaaeaiu9436@yahoo.com,6981,11/21/2022,35,4.57,17:21
eyewjyqo6396@team9b.com,6982,11/21/2022,45,0.9,11:39
yvjrmvxh4164@youtube.com,6983,11/21/2022,30,2.72,12:28
yzmbdcsd4318@outlook.com,6984,11/21/2022,40,0.41,17:21
uequjkrd7690@hotmail.com,6985,11/21/2022,45,3.01,20:17
cbxdmrtx1642@gmail.com,6986,11/21/2022,45,4.42,11:35
blmqchbj1685@gmail.com,6987,11/21/2022,10,4.47,20:19
63252884,6988,11/21/2022,52.5,0.26,12:50
77235905,6989,11/21/2022,20,3.12,12:46
yzmbdcsd4318@outlook.com,6990,11/21/2022,55,0.05,16:21
wlmomoox5344@yahoo.com,6991,11/21/2022,57.5,2.01,22:25
45823849,6992,11/21/2022,25,2.17,11:26
68467298,6993,11/21/2022,10,0.18,20:29
wlmomoox5344@yahoo.com,6994,11/21/2022,37.5,1.47,18:11
iuaaeaiu9436@yahoo.com,6995,11/21/2022,25,1.18,12:04
34172948,6996,11/21/2022,42.5,2.08,15:53
91143424,6997,11/21/2022,37.5,4.78,22:22
eouqsbuj0665@mojang.com,6998,11/21/2022,42.5,1.86,18:11
89346805,6999,11/21/2022,55,2.96,19:37
tnleamow3456@tamu.com,7000,11/21/2022,42.5,0.43,13:17
71854166,7001,11/21/2022,47.5,2.76,22:56
fnhqoyuj3254@team9b.com,7002,11/21/2022,22.5,4.45,14:04
sakwrvhs8207@tamu.com,7003,11/21/2022,12.5,1.14,19:01
fnhqoyuj3254@team9b.com,7004,11/21/2022,20,0,12:18
gmlfplgb5415@amongus.com,7005,11/21/2022,55,2.22,19:06
lwfpmjdl4255@outlook.com,7006,11/21/2022,35,4.04,19:05
53773347,7007,11/21/2022,10,0.86,17:17
uakripis6880@microsoft.com,7008,11/21/2022,22.5,3,20:18
fqvfyfez3999@amongus.com,7009,11/21/2022,40,4,20:41
qhxpyyhy3771@outlook.com,7010,11/21/2022,12.5,3.53,22:05
91143424,7011,11/21/2022,47.5,3.67,14:13
26475312,7012,11/21/2022,10,0.6,14:05
erannexm9730@hotmail.com,7013,11/21/2022,45,3.64,13:37
53773347,7014,11/21/2022,10,1.97,15:47
42076180,7015,11/21/2022,20,2.26,12:44
wscfsmmm9270@team9b.com,7016,11/21/2022,42.5,3.34,16:10
12856702,7017,11/21/2022,22.5,4.63,11:44
tzerdgmu7305@hotmail.com,7018,11/21/2022,12.5,2.53,19:23
blmqchbj1685@gmail.com,7019,11/21/2022,22.5,3.86,16:34
nkhvynwi0877@gmail.com,7020,11/21/2022,32.5,1.16,18:44
36309511,7021,11/21/2022,10,1.76,13:02
hzzhsywz9701@tamu.com,7022,11/21/2022,52.5,3.56,17:30
27368406,7023,11/21/2022,12.5,0.83,12:12
15210904,7024,11/21/2022,55,0.53,14:12
mvwpqozi8212@amazon.com,7025,11/21/2022,10,2.13,21:26
eouqsbuj0665@mojang.com,7026,11/21/2022,32.5,3.72,11:23
42076180,7027,11/21/2022,40,1.25,15:09
bqxcmhxj0406@yahoo.com,7028,11/21/2022,12.5,1.59,20:46
mvwpqozi8212@amazon.com,7029,11/21/2022,32.5,4.1,11:22
miqyozhi2562@gongcha.com,7030,11/21/2022,32.5,3.24,15:42
71854166,7031,11/21/2022,45,3.83,12:57
68164488,7032,11/21/2022,12.5,3.71,11:27
77235905,7033,11/21/2022,57.5,1.33,12:31
cbxdmrtx1642@gmail.com,7034,11/21/2022,20,4.31,14:41
evbcmjsk8537@amazon.com,7035,11/21/2022,42.5,2.03,19:08
12856702,7036,11/21/2022,12.5,3.08,14:27
28488312,7037,11/21/2022,52.5,2.26,17:24
15210904,7038,11/21/2022,32.5,4.04,13:48
54315149,7039,11/21/2022,22.5,4.56,12:57
12856702,7040,11/21/2022,55,4.4,19:50
bqameafc6423@microsoft.com,7041,11/21/2022,47.5,4.66,19:26
86349856,7042,11/21/2022,22.5,4.34,17:59
34172948,7043,11/21/2022,12.5,3.75,15:28
27368406,7044,11/21/2022,10,2.74,16:05
07559614,7045,11/21/2022,52.5,1.68,21:28
34172948,7046,11/21/2022,30,3.44,12:42
mewnnrbr6327@team9b.com,7047,11/21/2022,35,2.24,22:24
57341554,7048,11/21/2022,10,1.89,16:44
qddpnwur1048@youtube.com,7049,11/21/2022,57.5,1.74,15:30
zrzmjytq5017@team9b.com,7050,11/21/2022,40,2.84,11:15
miqyozhi2562@gongcha.com,7051,11/21/2022,35,3.62,17:56
uequjkrd7690@hotmail.com,7052,11/21/2022,10,3.56,22:00
45823849,7053,11/21/2022,32.5,3.31,20:43
07559614,7054,11/21/2022,35,4.64,13:30
09166541,7055,11/21/2022,55,1.07,20:55
miqyozhi2562@gongcha.com,7056,11/21/2022,60,1.68,11:01
bstibhih7500@microsoft.com,7057,11/21/2022,25,0.99,20:02
88223286,7058,11/21/2022,45,0.56,22:45
99346498,7059,11/21/2022,12.5,4.81,11:11
qhxpyyhy3771@outlook.com,7060,11/21/2022,47.5,1.65,17:46
34172948,7061,11/21/2022,32.5,4.54,18:34
58680153,7062,11/21/2022,35,4.77,20:53
nkhvynwi0877@gmail.com,7063,11/21/2022,32.5,0.1,15:28
cbxdmrtx1642@gmail.com,7064,11/21/2022,20,0.19,19:51
rpuuikvb0197@youtube.com,7065,11/21/2022,52.5,3.2,17:32
uakripis6880@microsoft.com,7066,11/21/2022,12.5,0.49,15:12
drlcxzwq8511@outlook.com,7067,11/21/2022,57.5,0.71,11:44
57341554,7068,11/21/2022,35,0.04,20:12
58680153,7069,11/21/2022,45,2.6,13:05
drlcxzwq8511@outlook.com,7070,11/21/2022,55,1.4,21:10
91143424,7071,11/21/2022,10,2,11:00
mvwpqozi8212@amazon.com,7072,11/21/2022,22.5,0.75,14:16
88223286,7073,11/21/2022,22.5,3.06,22:40
wscfsmmm9270@team9b.com,7074,11/21/2022,60,0.42,19:20
36309511,7075,11/21/2022,10,3.14,22:22
fnhqoyuj3254@team9b.com,7076,11/21/2022,57.5,3.72,18:39
acnwixtn4093@gmail.com,7077,11/21/2022,22.5,2.56,19:47
89346805,7078,11/21/2022,50,4.94,17:00
xbkpyhhg8751@tamu.com,7079,11/21/2022,12.5,1.93,18:02
dxaenkpu3299@amazon.com,7080,11/21/2022,47.5,4.36,19:22
hzzhsywz9701@tamu.com,7081,11/21/2022,22.5,0.67,13:07
44395718,7082,11/21/2022,30,0.07,16:59
yvjrmvxh4164@youtube.com,7083,11/21/2022,12.5,2.14,12:40
65573512,7084,11/21/2022,32.5,3.29,12:44
29884709,7085,11/21/2022,10,1.24,17:29
ksivzavk0512@outlook.com,7086,11/21/2022,35,2.86,21:21
bzfegiox1878@microsoft.com,7087,11/21/2022,45,1.05,16:29
bzfegiox1878@microsoft.com,7088,11/21/2022,10,3.82,21:48
wlmomoox5344@yahoo.com,7089,11/21/2022,30,3.42,19:38
